case_id,task,perturbation,perturbation_name,text,gold_route,predicted_route,gold_department,predicted_department,gold_risk,predicted_risk,gold_red_flags,predicted_red_flags,acceptable_doc_ids,evidence_doc_ids,evidence_citation_ids,evidence_departments,evidence_scores,abstained,followup_missing,latency_ms,error
EV0003,evidence_triage,0,P0 规范表达,反复心慌，能感觉到心跳忽快忽慢，已经持续三天。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-cvd-warning-signs | card-palpitations-nhs | card-palpitations-nhs,card-cvd-warning-signs#2 | card-palpitations-nhs#0 | card-palpitations-nhs#1,心血管内科 | 心血管内科 | 心血管内科,0.6227 | 0.6081 | 0.6058,False,,654.924,
EV0004,evidence_triage,0,P0 规范表达,主要情况是反复心慌，能感觉到心跳忽快忽慢，程度中等。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-cvd-warning-signs | card-palpitations-nhs,card-arrhythmias-nhlbi#0 | card-cvd-warning-signs#2 | card-palpitations-nhs#0,心血管内科 | 心血管内科 | 心血管内科,0.6696 | 0.6617 | 0.6559,False,,237.901,
EV0005,evidence_triage,0,P0 规范表达,体检提示胆固醇持续偏高，已经持续三天。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | gast-celiac-niddk | resp-tuberculosis-who,card-cholesterol-medlineplus#0 | gast-celiac-niddk#1 | resp-tuberculosis-who#1,心血管内科 | 消化内科 | 呼吸内科,0.5978 | 0.5184 | 0.5118,False,,840.276,
EV0006,evidence_triage,0,P0 规范表达,主要情况是体检提示胆固醇持续偏高，程度中等。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | card-hypertension-overview | card-high-blood-pressure-nhlbi,card-cholesterol-medlineplus#0 | card-hypertension-overview#2 | card-high-blood-pressure-nhlbi#0,心血管内科 | 心血管内科 | 心血管内科,0.6781 | 0.5991 | 0.5964,False,,820.905,
EV0007,evidence_triage,0,P0 规范表达,最近经常心跳漏一拍并伴轻微头晕，已经持续三天。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-palpitations-nhs | card-hypertension-overview,card-arrhythmias-nhlbi#0 | card-palpitations-nhs#1 | card-hypertension-overview#2,心血管内科 | 心血管内科 | 心血管内科,0.5556 | 0.5552 | 0.5359,False,,627.056,
EV0008,evidence_triage,0,P0 规范表达,主要情况是最近经常心跳漏一拍并伴轻微头晕，程度中等。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-palpitations-nhs | card-hypertension-overview,card-arrhythmias-nhlbi#0 | card-palpitations-nhs#1 | card-hypertension-overview#2,心血管内科 | 心血管内科 | 心血管内科,0.6143 | 0.588 | 0.583,False,,418.835,
EV0009,evidence_triage,0,P0 规范表达,双脚踝容易肿，活动耐力也明显下降，已经持续三天。,evidence_triage,evidence_triage,心血管内科,皮肤科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,card-heart-failure-medlineplus | derm-lymphatic-filariasis-who | derm-leprosy-who,card-heart-failure-medlineplus#0 | derm-lymphatic-filariasis-who#1 | derm-leprosy-who#1,心血管内科 | 皮肤科 | 皮肤科,0.5478 | 0.5342 | 0.5254,False,,824.719,
EV0010,evidence_triage,0,P0 规范表达,主要情况是双脚踝容易肿，活动耐力也明显下降，程度中等。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,card-heart-failure-medlineplus | derm-mycetoma-who | card-rheumatic-heart-disease,card-heart-failure-medlineplus#0 | derm-mycetoma-who#0 | card-rheumatic-heart-disease#1,心血管内科 | 皮肤科 | 心血管内科,0.6027 | 0.5746 | 0.5741,False,,856.768,
EV0011,evidence_triage,0,P0 规范表达,活动时胸口发紧，停下来休息会减轻，已经持续三天。,evidence_triage,evidence_triage,心血管内科,呼吸内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,card-physical-activity | resp-copd-overview | resp-asthma-overview,card-physical-activity#1 | resp-copd-overview#1 | resp-asthma-overview#0,心血管内科 | 呼吸内科 | 呼吸内科,0.5767 | 0.5644 | 0.5594,False,,642.009,
EV0012,evidence_triage,0,P0 规范表达,主要情况是活动时胸口发紧，停下来休息会减轻，程度中等。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,resp-copd-overview | card-physical-activity | card-cholesterol-medlineplus,resp-copd-overview#1 | card-physical-activity#1 | card-cholesterol-medlineplus#1,呼吸内科 | 心血管内科 | 心血管内科,0.6312 | 0.6217 | 0.6151,False,,449.504,
EV0013,evidence_triage,0,P0 规范表达,多次测量血压偏高，还会头胀，已经持续三天。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-hypertension-overview | card-high-blood-pressure-medlineplus | card-high-blood-pressure-nhlbi,card-hypertension-overview | card-high-blood-pressure-nhlbi | card-hypertension-overview,card-hypertension-overview#0 | card-high-blood-pressure-nhlbi#0 | card-hypertension-overview#2,心血管内科 | 心血管内科 | 心血管内科,0.5993 | 0.5882 | 0.5829,False,,832.51,
EV0014,evidence_triage,0,P0 规范表达,主要情况是多次测量血压偏高，还会头胀，程度中等。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-hypertension-overview | card-high-blood-pressure-medlineplus | card-high-blood-pressure-nhlbi,card-high-blood-pressure-nhlbi | card-hypertension-overview | card-hypertension-overview,card-high-blood-pressure-nhlbi#0 | card-hypertension-overview#2 | card-hypertension-overview#0,心血管内科 | 心血管内科 | 心血管内科,0.6758 | 0.666 | 0.6502,False,,647.425,
EV0015,evidence_triage,0,P0 规范表达,走一段路小腿就酸疼，休息后会缓解，已经持续三天。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-peripheral-artery-disease | card-peripheral-artery-medlineplus,card-peripheral-artery-disease | gast-gallstones-medlineplus | card-heart-attack-nhlbi,card-peripheral-artery-disease#0 | gast-gallstones-medlineplus#1 | card-heart-attack-nhlbi#1,心血管内科 | 消化内科 | 心血管内科,0.6126 | 0.4904 | 0.4862,False,,425.173,
EV0016,evidence_triage,0,P0 规范表达,主要情况是走一段路小腿就酸疼，休息后会缓解，程度中等。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-peripheral-artery-disease | card-peripheral-artery-medlineplus,card-peripheral-artery-disease | card-peripheral-artery-medlineplus | gast-reflux-symptoms,card-peripheral-artery-disease#0 | card-peripheral-artery-medlineplus#0 | gast-reflux-symptoms#1,心血管内科 | 心血管内科 | 消化内科,0.6424 | 0.5167 | 0.5144,False,,252.794,
EV0017,evidence_triage,1,P1 口语与同义表达,这阵子老是多次测量血压偏高，还会头胀，想知道该挂哪个科。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-hypertension-overview | card-high-blood-pressure-medlineplus | card-high-blood-pressure-nhlbi,card-hypertension-overview | card-hypertension-overview | card-high-blood-pressure-nhlbi,card-hypertension-overview#2 | card-hypertension-overview#0 | card-high-blood-pressure-nhlbi#1,心血管内科 | 心血管内科 | 心血管内科,0.5758 | 0.5661 | 0.5661,False,,1116.888,
EV0018,evidence_triage,1,P1 口语与同义表达,我说得口语一点：多次测量血压偏高，还会头胀，最近挺困扰。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-hypertension-overview | card-high-blood-pressure-medlineplus | card-high-blood-pressure-nhlbi,card-hypertension-overview | card-high-blood-pressure-nhlbi | card-hypertension-overview,card-hypertension-overview#0 | card-high-blood-pressure-nhlbi#0 | card-hypertension-overview#2,心血管内科 | 心血管内科 | 心血管内科,0.5868 | 0.5823 | 0.5758,False,,907.283,
EV0019,evidence_triage,1,P1 口语与同义表达,这阵子老是反复心慌，能感觉到心跳忽快忽慢，想知道该挂哪个科。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-cvd-warning-signs | card-palpitations-nhs | card-palpitations-nhs,card-cvd-warning-signs#2 | card-palpitations-nhs#1 | card-palpitations-nhs#0,心血管内科 | 心血管内科 | 心血管内科,0.6277 | 0.5902 | 0.5872,False,,692.188,
EV0020,evidence_triage,1,P1 口语与同义表达,我说得口语一点：反复心慌，能感觉到心跳忽快忽慢，最近挺困扰。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-palpitations-nhs | card-cvd-warning-signs | card-arrhythmias-nhlbi,card-palpitations-nhs#0 | card-cvd-warning-signs#2 | card-arrhythmias-nhlbi#0,心血管内科 | 心血管内科 | 心血管内科,0.6412 | 0.6079 | 0.6076,False,,237.589,
EV0021,evidence_triage,1,P1 口语与同义表达,这阵子老是双脚踝容易肿，活动耐力也明显下降，想知道该挂哪个科。,evidence_triage,evidence_triage,心血管内科,皮肤科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,card-rheumatic-heart-disease | derm-lymphatic-filariasis-who | derm-leprosy-who,card-rheumatic-heart-disease#1 | derm-lymphatic-filariasis-who#1 | derm-leprosy-who#1,心血管内科 | 皮肤科 | 皮肤科,0.5546 | 0.5378 | 0.5218,False,,900.399,
EV0022,evidence_triage,1,P1 口语与同义表达,我说得口语一点：双脚踝容易肿，活动耐力也明显下降，最近挺困扰。,evidence_triage,evidence_triage,心血管内科,皮肤科,中,中,,,card-heart-failure-medlineplus | card-heart-failure-nhlbi,card-heart-failure-medlineplus | derm-mycetoma-who | derm-lymphatic-filariasis-who,card-heart-failure-medlineplus#0 | derm-mycetoma-who#0 | derm-lymphatic-filariasis-who#1,心血管内科 | 皮肤科 | 皮肤科,0.5445 | 0.538 | 0.5361,False,,870.413,
EV0023,evidence_triage,1,P1 口语与同义表达,这阵子老是走一段路小腿就酸疼，休息后会缓解，想知道该挂哪个科。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-peripheral-artery-disease | card-peripheral-artery-medlineplus,card-peripheral-artery-disease | derm-mycetoma-who | gast-crohns-medlineplus,card-peripheral-artery-disease#0 | derm-mycetoma-who#1 | gast-crohns-medlineplus#1,心血管内科 | 皮肤科 | 消化内科,0.5867 | 0.5091 | 0.5086,False,,653.311,
EV0024,evidence_triage,1,P1 口语与同义表达,我说得口语一点：走一段路小腿就酸疼，休息后会缓解，最近挺困扰。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-peripheral-artery-disease | card-peripheral-artery-medlineplus,card-peripheral-artery-disease | card-peripheral-artery-medlineplus | gast-reflux-symptoms,card-peripheral-artery-disease#0 | card-peripheral-artery-medlineplus#0 | gast-reflux-symptoms#1,心血管内科 | 心血管内科 | 消化内科,0.6171 | 0.4988 | 0.4877,False,,442.984,
EV0025,evidence_triage,1,P1 口语与同义表达,这阵子老是检查提到心脏杂音，最近容易疲劳，想知道该挂哪个科。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-valve-diseases-medlineplus,card-cvd-warning-signs | card-rheumatic-heart-disease | resp-copd-overview,card-cvd-warning-signs#2 | card-rheumatic-heart-disease#1 | resp-copd-overview#1,心血管内科 | 心血管内科 | 呼吸内科,0.5417 | 0.527 | 0.5152,False,,892.335,
EV0026,evidence_triage,1,P1 口语与同义表达,我说得口语一点：检查提到心脏杂音，最近容易疲劳，最近挺困扰。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-heart-valve-diseases-medlineplus,card-coronary-heart-disease | card-cvd-warning-signs | card-palpitations-nhs,card-coronary-heart-disease#0 | card-cvd-warning-signs#2 | card-palpitations-nhs#0,心血管内科 | 心血管内科 | 心血管内科,0.5325 | 0.5296 | 0.5243,False,,909.502,
EV0027,evidence_triage,1,P1 口语与同义表达,这阵子老是体检提示胆固醇持续偏高，想知道该挂哪个科。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | gast-celiac-niddk | card-healthy-diet,card-cholesterol-medlineplus#0 | gast-celiac-niddk#1 | card-healthy-diet#1,心血管内科 | 消化内科 | 心血管内科,0.5819 | 0.5074 | 0.503,False,,688.718,
EV0028,evidence_triage,1,P1 口语与同义表达,我说得口语一点：体检提示胆固醇持续偏高，最近挺困扰。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-cholesterol-medlineplus,card-cholesterol-medlineplus | card-healthy-diet | card-hypertension-overview,card-cholesterol-medlineplus#0 | card-healthy-diet#1 | card-hypertension-overview#2,心血管内科 | 心血管内科 | 心血管内科,0.5992 | 0.5226 | 0.5144,False,,465.133,
EV0029,evidence_triage,1,P1 口语与同义表达,这阵子老是活动时胸口发紧，停下来休息会减轻，想知道该挂哪个科。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,resp-copd-overview | card-cvd-warning-signs | card-cholesterol-medlineplus,resp-copd-overview#1 | card-cvd-warning-signs#2 | card-cholesterol-medlineplus#1,呼吸内科 | 心血管内科 | 心血管内科,0.5703 | 0.5694 | 0.5655,False,,865.442,
EV0030,evidence_triage,1,P1 口语与同义表达,我说得口语一点：活动时胸口发紧，停下来休息会减轻，最近挺困扰。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,card-physical-activity | card-cvd-warning-signs | card-coronary-heart-disease,card-physical-activity#1 | card-cvd-warning-signs#2 | card-coronary-heart-disease#0,心血管内科 | 心血管内科 | 心血管内科,0.5757 | 0.5676 | 0.5618,False,,685.672,
EV0031,evidence_triage,1,P1 口语与同义表达,这阵子老是最近经常心跳漏一拍并伴轻微头晕，想知道该挂哪个科。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-palpitations-nhs | card-hypertension-overview | card-arrhythmias-nhlbi,card-palpitations-nhs#1 | card-hypertension-overview#2 | card-arrhythmias-nhlbi#0,心血管内科 | 心血管内科 | 心血管内科,0.5349 | 0.5237 | 0.5219,False,,487.008,
EV0032,evidence_triage,1,P1 口语与同义表达,我说得口语一点：最近经常心跳漏一拍并伴轻微头晕，最近挺困扰。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-palpitations-nhs | card-palpitations-nhs,card-arrhythmias-nhlbi#0 | card-palpitations-nhs#0 | card-palpitations-nhs#1,心血管内科 | 心血管内科 | 心血管内科,0.5718 | 0.561 | 0.547,False,,250.985,
EV0033,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是反复心慌，能感觉到心跳忽快忽慢。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-palpitations-nhs | card-cvd-warning-signs | card-arrhythmias-nhlbi,card-palpitations-nhs#0 | card-cvd-warning-signs#2 | card-arrhythmias-nhlbi#0,心血管内科 | 心血管内科 | 心血管内科,0.65 | 0.6329 | 0.6221,False,,1112.248,
EV0034,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是反复心慌，能感觉到心跳忽快忽慢。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-palpitations-nhs | card-arrhythmias-nhlbi,card-arrhythmias-nhlbi | card-cvd-warning-signs | card-palpitations-nhs,card-arrhythmias-nhlbi#0 | card-cvd-warning-signs#2 | card-palpitations-nhs#0,心血管内科 | 心血管内科 | 心血管内科,0.6626 | 0.6365 | 0.6219,False,,664.646,
EV0035,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是活动时胸口发紧，停下来休息会减轻。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,card-physical-activity | card-cvd-warning-signs | card-salt-reduction,card-physical-activity#1 | card-cvd-warning-signs#2 | card-salt-reduction#2,心血管内科 | 心血管内科 | 心血管内科,0.5936 | 0.5786 | 0.5689,False,,693.307,
EV0036,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是活动时胸口发紧，停下来休息会减轻。,evidence_triage,evidence_triage,心血管内科,心血管内科,中,中,,,card-angina-medlineplus | card-coronary-heart-disease,resp-copd-overview | card-salt-reduction | card-cholesterol-medlineplus,resp-copd-overview#1 | card-salt-reduction#2 | card-cholesterol-medlineplus#1,呼吸内科 | 心血管内科 | 心血管内科,0.641 | 0.6314 | 0.6218,False,,476.774,
